@RELATION 'my_relation: -C 13'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_13 {0,1}
@ATTRIBUTE 2_3 {0,1}
@ATTRIBUTE 2_3_12 {0,1}
@ATTRIBUTE 2_3_4 {0,1}
@ATTRIBUTE 2_3_4_10 {0,1}
@ATTRIBUTE 2_3_4_11 {0,1}
@ATTRIBUTE 2_3_9 {0,1}
@ATTRIBUTE 2_8 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric

@DATA
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5620293494405216,0.37505247612360315,0.4660198055933741
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2456726671850965,0.025808878784087552,0.7877844955665064
0,0,0,1,0,0,0,0,0,0,0,1,0,0.8900404964754268,0.311180231987802,0.2101401608032527
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9087901361110561,0.5430156392878838,0.7251146176871968
0,0,0,1,0,1,1,0,0,0,0,0,0,0.08783443468559138,0.7603161135334725,0.8109702413261364
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7174022859859523,0.4173340078304696,0.019049593312791102
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8292774527818562,0.4177451610533709,0.9880610842360851
0,0,0,1,0,1,0,1,0,1,0,0,0,0.11951256321821924,0.3998456410919681,0.5424121310375019
0,0,0,1,0,1,0,1,0,1,0,0,0,0.06956564562867351,0.8172950658157223,0.811309184029011
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7366703891648718,0.6592075064170255,0.7550806865687447
1,0,0,0,0,0,0,0,0,0,0,0,0,0.09516874213430776,0.7443307336668308,0.9389492241619395
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7242690214321165,0.968107382020324,0.903692074626394
0,0,0,1,1,0,0,0,0,0,0,0,0,0.2803227230972547,0.16823304995972754,0.529143318914803
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8242326803608925,0.41781201681032365,0.29974733327150227
0,0,0,1,1,0,0,0,0,0,0,0,0,0.3945235836868425,0.7035441915694861,0.7143588439993269
0,0,0,1,0,1,0,1,0,1,0,0,0,0.4173054979744626,0.8069813997492051,0.29158340820268336
1,0,1,0,0,0,0,0,0,0,0,0,0,0.11841623800833845,0.6111586852848734,0.09162922961474951
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3542922092248193,0.5609587310131389,0.09910550889366598
0,0,0,1,0,1,0,1,0,1,0,0,0,0.8891807269827126,0.3766676802054041,0.6309825830696034
0,0,0,1,0,1,0,0,0,0,1,0,0,0.12499094067029914,0.06115483733944971,0.5836361578625971
1,0,0,0,0,0,0,0,0,0,0,0,0,0.5288752014610955,0.8230078526494579,0.5368448140842572
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8543712745582221,0.5187018021127131,0.15159934619405713
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9731802500446425,0.5407500664342964,0.8258046188110213
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9029940059061312,0.4437659441611175,0.5982228129591786
0,0,0,1,0,1,0,1,0,1,0,0,0,0.8451002576958958,0.8568362430849593,0.883975666779478
0,0,0,1,0,0,0,0,0,0,0,1,0,0.772173868882971,0.46831397901093186,0.1447083395809562
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6786850994759436,0.40512879553270875,0.031703701580394705
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9157113451408809,0.21713685374058722,0.8245520784941696
0,0,0,1,0,1,0,1,1,0,0,0,0,0.8683825496294725,0.3540593601529516,0.33901638723113325
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8424455859770612,0.5303235009328524,0.07513417095684649
0,0,0,1,0,1,1,0,0,0,0,0,0,0.01952713768165304,0.946630872560719,0.07758563459622958
0,0,0,1,0,0,0,0,0,0,0,0,0,0.22049143822689116,0.4742682999632512,-0.10150154249727733
0,0,0,1,0,1,0,0,0,0,1,0,0,0.37458075750063535,0.5830506569326387,0.6601792776514483
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2543824853021588,0.08388983249073434,0.6588417188665826
0,0,0,1,0,1,0,1,0,1,0,0,0,0.6048357510827267,0.10737842390588392,0.4832218114977225
1,1,0,0,0,0,0,0,0,0,0,0,0,0.5222941601024377,0.5080156622459386,0.9017517830111926
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6714457412121706,0.03296598420186392,0.13897641756745494
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8041573742727217,0.5254098298149127,0.6561198431115547
0,0,0,1,1,0,0,0,0,0,0,0,0,0.29059024736365047,0.18262360538011102,0.2599748624890966
1,1,0,0,0,0,0,0,0,0,0,0,0,0.008924227283299224,0.026822976070406068,0.5133599730581124
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7445154852342962,0.14992622406388167,0.8863919391068377
0,0,0,1,0,1,0,1,1,0,0,0,0,0.13462580769102117,0.776371926723145,0.22470403224774027
1,0,1,0,0,0,0,0,0,0,0,0,0,0.46858364079356074,0.5072149027059517,0.3365173884374738
0,0,0,0,0,0,0,0,0,0,0,0,1,0.6614389552077612,0.9540420330974425,0.7811505229181486
0,0,0,1,0,1,0,1,0,1,0,0,0,0.09935935673626095,0.693537417427551,0.2274726269517472
0,0,0,1,0,1,0,1,0,1,0,0,0,0.024471149890803012,0.6188028133870842,0.6347666462598445
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5945351504539865,0.9849466206354514,0.8139848757238244
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9688777206150276,0.7616898731735985,0.3174314778960152
1,1,0,0,0,0,0,0,0,0,0,0,0,0.3248006390129389,0.44561788619953635,0.888737454533226
1,0,0,0,0,0,0,0,0,0,0,0,0,0.1887647002485885,0.7481449084299722,0.537615898251228
0,0,0,0,0,0,0,0,0,0,0,0,1,0.32232561630735024,0.4321701840507143,0.024914674188799224
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7633206247322616,0.1490830360961225,0.7172500032495176
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8783132150889407,0.4169790206268811,0.1645038669956138
1,0,1,0,0,0,0,0,0,0,0,0,0,0.8762871305964457,0.496971239002852,0.07833081968012734
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5167684167821538,0.631526854036976,0.6336805365250353
1,0,1,0,0,0,0,0,0,0,0,0,0,0.2616813494204324,0.6207916882231552,0.5148031497562618
0,0,0,1,0,0,0,0,0,0,0,0,0,0.3090791589108236,0.24375214255302136,0.44424716678764936
0,0,0,0,0,0,0,0,0,0,0,0,1,0.886647605660308,0.7234765764268558,0.789809987187735
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7228539476994862,0.6439117370559366,0.008711014956315877
0,0,0,1,0,0,0,0,0,0,0,1,0,0.4688276051028608,0.741970032014074,0.8582605306711031
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8534601907232173,0.8639768678241713,0.17298053331874008
0,0,0,1,0,1,0,1,1,0,0,0,0,0.6823535379942058,0.9882658953882933,0.4911721809406152
0,0,0,1,0,1,0,0,0,0,1,0,0,0.6877585604451898,0.5432299535049642,0.5490071918569353
0,0,0,1,0,1,1,0,0,0,0,0,0,0.664267594512135,0.6170866921559615,0.946236548810779
0,0,0,1,0,1,0,1,1,0,0,0,0,0.374490730371713,0.4429613476349351,0.232011440396515
0,0,0,1,0,1,1,0,0,0,0,0,0,0.45810192915305603,0.8687382899967159,0.06522144622404824
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9617302631017955,0.15171693959292953,0.7697645548257804
0,0,0,0,0,0,0,0,0,0,0,0,1,0.6452254656036929,0.2783891374752281,0.5607007958809193
0,0,0,1,0,1,1,0,0,0,0,0,0,0.1461316132736864,0.6143901758600703,0.11287237044637533
0,0,0,1,0,1,0,1,1,0,0,0,0,0.6423516750388923,0.3609588501391209,0.731798065463622
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6703227622724927,0.27681254983016246,0.09725482299329002
0,0,0,1,0,1,0,1,0,1,0,0,0,0.15599390749905773,0.152447201710328,0.9294785449497021
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6887064802227445,0.39693907272038864,0.34339124858180536
0,0,0,1,0,0,0,0,0,0,0,1,0,0.46360295417288966,0.37708824711479505,0.5968144216122229
1,0,1,0,0,0,0,0,0,0,0,0,0,0.36681832624117094,0.8951996032909544,0.5771612288512988
0,0,0,1,0,1,0,1,0,0,0,0,0,0.34612470158260555,0.705666275022691,-0.06985744409365147
0,0,0,1,1,0,0,0,0,0,0,0,0,0.2842652664982239,0.9026620712049708,0.3542190713464475
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9370826393148658,0.25900903669789543,0.795214839207312
0,0,0,1,0,0,0,0,0,0,0,1,0,0.25882700892624044,0.15066644043429867,0.36421298917215716
1,0,0,0,0,0,0,0,0,0,0,0,0,0.5037081588024988,0.3331486545061133,0.3224961840051208
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7864661781211566,0.8126749338115659,0.6976543130903843
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9479078895301276,0.4911641703002231,0.15535605144415376
1,0,1,0,0,0,0,0,0,0,0,0,0,0.8694903047314295,0.2509342217528743,0.31121191424697403
0,0,0,1,0,1,0,1,1,0,0,0,0,0.18394856450585262,0.31424758462980784,0.9915409557304493
0,0,0,1,0,1,0,0,0,0,0,0,0,0.7567884970693601,0.8316553001048912,-0.28981873571329636
0,0,0,1,0,1,1,0,0,0,0,0,0,0.19405431095967218,0.21649106873486568,0.6915496100596173
0,0,0,1,0,1,1,0,0,0,0,0,0,0.26154619774394683,0.13177533849818257,0.8657160830213733
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8409176434702943,0.5428577037309189,0.8355880156968266
0,0,0,1,0,0,0,0,0,0,0,1,0,0.25089792399324196,0.43126553158117176,0.4613194707280752
0,0,0,1,0,1,0,1,0,1,0,0,0,0.37833788445328176,0.10949248364325681,0.5662353638558524
0,0,0,1,0,1,0,0,0,0,1,0,0,0.3681889233810427,0.6257975541567717,0.2292359276794136
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5122421010479838,0.7526031218182025,0.8552905319259261
0,0,0,1,0,0,0,0,0,0,0,0,0,0.26909361638458484,0.6695937494423098,0.5295485479006325
1,1,0,0,0,0,0,0,0,0,0,0,0,0.7613762642438648,0.6534722741658887,0.17185929760975227
0,0,0,1,0,1,0,1,0,0,0,0,0,0.566517960896415,0.18074704754796045,0.1852106490824108
0,0,0,1,0,1,0,0,0,0,0,0,0,0.8169211138212957,0.5846096486808269,0.4321547231732621
0,0,0,1,0,1,0,1,0,1,0,0,0,0.954095850412595,0.17213941574022862,0.2984968886033955
1,0,1,0,0,0,0,0,0,0,0,0,0,0.05728471772685961,0.5860849548146299,0.9833852690985057
0,0,0,1,0,1,0,1,1,0,0,0,0,0.06579653609247804,0.8519848452478059,0.6982992211342589
1,1,0,0,0,0,0,0,0,0,0,0,0,0.37913229244924374,0.6133903542944842,0.3861752245877601
0,0,0,1,0,1,0,0,0,0,1,0,0,0.6234373370142139,0.9484263991774484,0.8501625525949891
0,0,0,1,1,0,0,0,0,0,0,0,0,0.49610396181126803,0.8902520406279851,0.6200394899986886
0,0,0,1,0,1,0,0,0,0,0,0,0,0.8753598654553958,0.13149782506591712,0.25711475072642287
0,0,0,1,0,1,0,1,0,1,0,0,0,0.6574708577190833,0.3247805907739776,0.5283163321103844
0,0,0,1,0,1,0,1,0,0,0,0,0,0.5366806446456951,0.9027305604186333,0.3861262535814907
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5303937986431837,0.20995501471943978,0.8563866405377054
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9789373727742652,0.615111374685207,0.7282850416950966
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7295031859205519,0.8971776676203915,0.7263301483626831
0,0,0,1,0,1,0,0,0,0,0,0,0,0.21878900930188805,0.6490490393817386,0.09760825221112368
0,0,0,1,0,0,0,0,0,0,0,1,0,0.11914513272753335,0.9972851176042258,0.570706147073082
0,0,0,1,0,1,0,1,0,1,0,0,0,0.43503245591869155,0.5009959063074675,0.6533998541421994
0,0,0,1,0,1,0,1,1,0,0,0,0,0.03780487787778408,0.7227840916556821,0.9365776422060075
0,0,0,1,0,1,0,1,1,0,0,0,0,0.014866034553366325,0.8424299017402699,0.07279006217800932
0,0,0,1,0,1,0,0,0,0,1,0,0,0.29208332143080473,0.15303765313866324,0.8103035369953947
0,0,0,1,0,1,0,0,0,0,1,0,0,0.41504786913380487,0.0029800138353053285,0.1875206951377434
0,0,0,1,0,1,1,0,0,0,0,0,0,0.07344701857041736,0.3388896763770176,0.37907994692422886
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9238132363678311,0.012430659231134955,0.48766272370150754
0,0,0,1,0,1,0,1,1,0,0,0,0,0.02413080133131984,0.6971885828777513,0.8245699280688535
0,0,0,1,0,1,0,1,0,0,0,0,0,0.05967680551181925,0.7369161587055888,0.445919490291899
1,0,0,0,0,0,0,0,0,0,0,0,0,0.5232510600593517,0.417536709318302,0.46309205889849425
0,0,0,1,0,1,0,1,1,0,0,0,0,0.037155719581271285,0.6191724950776267,0.6349571005954827
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6003018064297132,0.1271256794041653,0.5113538632103616
0,0,0,1,0,1,0,0,0,0,0,0,0,0.23717814885383376,0.9408138303102851,0.5933291995509268
0,0,0,1,0,1,0,1,0,0,0,0,0,1.1095683579705495,0.3655911226936215,0.1883414841890662
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3086528869681364,0.8560044049773016,0.46815468293430706
0,0,0,1,0,1,0,0,0,0,1,0,0,0.042235383964062345,0.92947692231059,0.565124520812456
0,0,0,1,0,1,0,0,0,0,1,0,0,0.4395821448991214,0.9837434683804888,0.46994665683608294
1,1,0,0,0,0,0,0,0,0,0,0,0,0.2238405527765449,0.01419046165974358,0.5520549194450896
0,0,0,1,1,0,0,0,0,0,0,0,0,0.446619844283369,0.8531912419042585,0.06433989683007713
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4087890265882228,0.3252423982625141,0.5971192802241991
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5057489490577133,0.46821375254218556,0.14774964425333714
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6980619749680741,0.7328687728480816,0.17014702793363579
1,0,1,0,0,0,0,0,0,0,0,0,0,0.1374847400093666,0.46195188292395917,0.9815161307373861
0,0,0,1,0,1,1,0,0,0,0,0,0,0.46735047523589734,0.33647611828755475,0.5376775178294523
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9126504682684864,0.10623507598781123,0.2513029830471235
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7312960828271247,0.7325169362478461,0.7543005710980409
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5962385936704402,0.07938702024102928,0.3624512372813262
1,0,1,0,0,0,0,0,0,0,0,0,0,0.24523608504364014,0.06582201320495407,0.789164272167088
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9595736675813461,0.23184868005356318,0.7982693033300632
0,0,0,1,0,1,0,0,0,0,1,0,0,0.908071427633208,0.4897619583611381,0.6158254953675195
0,0,0,1,0,1,0,0,0,0,0,0,0,0.198783748276536,0.9485406515160846,0.9080059806807179
0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0474750460271382,0.21417172197149031,0.5467422393858407
0,0,0,1,0,0,0,0,0,0,0,1,0,0.009518530433518912,0.7261332747014313,0.8618452131390897
0,0,0,1,0,1,0,1,0,1,0,0,0,0.44088439986366124,0.8946660718493541,0.49902708171385046
0,0,0,1,0,0,0,0,0,0,0,1,0,0.011081023839891846,0.993055963757407,0.06705048245890588
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7476365644397873,0.5118323397017627,0.43915890993898965
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9623736530311708,0.8005953248766359,0.8866882063690041
0,0,0,1,0,1,1,0,0,0,0,0,0,0.384880191814702,0.5992674672883,0.6219777767716206
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5608397160901005,0.9397346196837536,0.059929381584923336
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7527258541359447,0.7405543140629426,0.4148651721864999
0,0,0,0,0,0,0,0,0,0,0,0,1,0.453888497488632,0.41174403344524535,0.07688761922744569
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8547365553872341,0.9453349477492944,0.5905451111312515
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7424116795690474,0.7313166228863357,0.8939457505803904
0,0,0,1,0,1,0,1,0,0,0,0,0,1.0188900981095004,0.521090954226772,0.49700850702082944
0,0,0,1,0,1,0,1,1,0,0,0,0,0.635958086873057,0.3309655929927453,0.8777926744428167
0,0,0,1,0,1,1,0,0,0,0,0,0,0.07853567081937862,0.08176460750301362,0.5378665115089369
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9694759169127557,0.9440148270296224,0.3684045952083106
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9355840657592328,0.7537068002692431,0.14836092244395704
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5950839839410533,0.8888148689086712,0.827482121605889
0,0,0,1,0,0,0,0,0,0,0,1,0,0.47340086476614607,0.2731431316715448,0.651794324860648
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9699957225722933,0.7548490256310498,0.31738620196657785
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9596673835517385,0.6598424775745128,0.27577255044312776
0,0,0,1,0,1,0,0,0,0,0,0,0,0.8732329066509412,0.49600195249513046,0.9654549326435649
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7319607324420924,0.16483759029616118,0.9115503663849899
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7157707937711546,0.7554530840349856,0.5618604235951589
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6469650377533104,0.012700338075994688,0.8076292352970506
0,0,0,1,0,1,0,1,1,0,0,0,0,0.013121352264304997,0.03193506156223247,0.06160975584255768
1,0,1,0,0,0,0,0,0,0,0,0,0,0.07429625728208966,0.28114204230507867,0.41470225337530897
0,0,0,0,0,0,0,0,0,0,0,0,1,0.06862398196163977,0.7985853117921742,0.8047609310390789
0,0,0,1,0,1,1,0,0,0,0,0,0,0.3530309078850966,0.28090649792431877,0.3998864761509945
0,0,0,1,0,1,0,1,0,1,0,0,0,0.635879329579032,0.5436406835487176,0.3472719329875922
0,0,0,1,0,1,0,0,0,0,0,0,0,0.5456989755439986,0.3916322761826368,0.44426212862637776
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5524130525497252,0.5607605176983818,0.13611919581774667
1,1,0,0,0,0,0,0,0,0,0,0,0,0.27795960158758404,0.7082808966411931,0.6813466348749377
0,0,0,1,0,1,0,1,1,0,0,0,0,0.24514593456554334,0.9282152058082062,0.049102971532558826
0,0,0,1,0,0,0,0,0,0,0,1,0,0.30503328975281585,0.029577110320884836,0.6752235432856719
1,0,0,0,0,0,0,0,0,0,0,0,0,0.18728032033296227,0.475913376506244,0.6579373975073987
0,0,0,0,0,0,0,0,0,0,0,0,1,0.3159758053642089,0.44810655179386216,0.15896005018192372
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8773621102302178,0.6183447114069679,0.5068866561084202
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4733541754832796,0.34360989141557086,0.956454109694186
0,0,0,0,0,0,0,0,0,0,0,0,1,0.39885625918480594,0.9121748769271703,0.8323481439190917
0,0,0,1,0,1,1,0,0,0,0,0,0,0.2549295195290201,0.11031606098123514,0.14959615676535787
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9512774815558563,0.8876530056640195,0.6736180835548037
0,0,0,1,0,1,0,0,0,0,0,0,0,0.7559493422881959,0.5972975986161045,0.39532029032951677
0,0,0,1,0,1,0,0,0,0,1,0,0,0.3701291520863741,0.3781384719096609,0.9622394750649298
1,0,0,0,0,0,0,0,0,0,0,0,0,0.4694499691879573,0.6087615468260905,0.17775619646003532
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7016647063739153,0.6403595070872,0.8455960605599316
1,1,0,0,0,0,0,0,0,0,0,0,0,0.710867943395304,0.6803432307904018,0.7351479099386903
1,0,1,0,0,0,0,0,0,0,0,0,0,0.23291385057747438,0.6256547738126569,0.7631807305601103
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5801968851258216,0.3461444121616569,0.9869924274009904
1,0,1,0,0,0,0,0,0,0,0,0,0,0.2524622496262945,0.18212100199170667,0.23393492539205596
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8811880206365111,0.40808552820650035,0.410782157908667
1,0,0,0,0,0,0,0,0,0,0,0,0,0.3851832995035631,0.49070021525378005,0.24590444634098807
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6374777134684966,0.5635429595012594,0.6915215431567986
0,0,0,1,0,1,0,1,0,1,0,0,0,0.4591524179194568,0.43657037991848524,0.05498300677706647
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9645667508752306,0.9768903753361002,0.23680111582543684
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3837567914234771,0.49222067070156317,0.08956436385702282
0,0,0,1,0,0,0,0,0,0,0,0,0,0.225205127567562,-0.018351545564046223,0.47213178535110534
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5291549122826205,0.7406654305217889,0.8826690266470669
0,0,0,1,0,1,0,0,0,0,0,0,0,0.5976332178981005,0.6501234555146445,0.718384214625532
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5918457548684884,0.18898584417244546,0.5619401209837152
0,0,0,1,1,0,0,0,0,0,0,0,0,0.08177526415203773,0.3889565427564837,0.9415891395383771
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8571573342757991,0.5996962683364122,0.6978308336506355
1,0,1,0,0,0,0,0,0,0,0,0,0,0.14591494993173615,0.16593710165200204,0.8903188429475523
0,0,0,1,0,0,0,0,0,0,0,0,0,0.8747352057408546,0.03204709499689151,0.5548298914977207
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4626352628841369,0.0027193013434032576,0.5813455208909505
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8769288627326212,0.6449780308816192,0.436705066924865
1,1,0,0,0,0,0,0,0,0,0,0,0,0.18327993267205367,0.9045814055688588,0.5835287008324401
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9301485268077307,0.02785182922836571,0.15458801076161155
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9829144109913318,0.11423066107191127,0.9302984186925355
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7845788991180094,0.532299152118377,0.43118749190307704
0,0,0,1,0,1,1,0,0,0,0,0,0,0.3478759396236548,0.27917326729892467,0.6539607062578104
0,0,0,1,0,1,1,0,0,0,0,0,0,0.48473281988909933,0.7382250047398151,0.7973957150314406
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6266856686909907,0.7984277276923676,0.5011513422730187
0,0,0,1,0,0,0,0,0,0,0,0,0,0.7113830156207733,0.7011450887114861,0.24973004964953152
0,0,0,0,0,0,0,0,0,0,0,0,1,0.3386889050954339,0.8978165441017076,0.23101550690550854
0,0,0,1,0,1,0,1,0,1,0,0,0,0.032400088414607064,0.5069513777400716,0.8437837128369131
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9427205280629362,0.8958575273198324,0.3994383489122315
0,0,0,1,0,1,0,0,0,0,0,0,0,0.1135853221845034,0.9068820593510021,-0.3852174528545684
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6392288151450304,0.7862939588201387,0.5508858469293256
0,0,0,1,0,1,0,1,0,1,0,0,0,0.2073178620096644,0.28440422640771246,0.3642063362370269
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9097369062776238,0.0036881958962481365,0.3965874087683018
0,0,0,1,0,1,1,0,0,0,0,0,0,0.02170770145276324,0.779178063274089,0.10195921227075655
0,0,0,1,0,1,0,1,0,0,0,0,0,-0.103747887995428,0.3780057766847321,0.31329967869503395
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7193440330019973,0.13231209170211344,0.40844114163044176
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9627620589744788,0.8708910896796257,0.5244349514071952
0,0,0,1,0,1,0,0,0,0,1,0,0,0.3355773894088476,0.22810091994390358,0.6116580965053883
0,0,0,1,0,1,1,0,0,0,0,0,0,0.28493292319222097,0.899649481075691,0.5841632055997175
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9801662063323929,0.566161573582706,0.7053645317517847
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4132139957429922,0.7175342019227999,0.7939834026733898
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8648658826236426,0.9804788633215004,0.7213732786228975
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5361035338767034,0.8366365824395363,0.8711396031090303
0,0,0,1,0,1,0,1,0,1,0,0,0,0.19327729858882337,0.8993952494476419,0.5773625281529481
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7888262521492218,0.7509532335545879,0.7626540412013516
0,0,0,1,0,1,0,1,1,0,0,0,0,0.829039338412635,0.03015121439502888,0.10434239401594458
0,0,0,1,1,0,0,0,0,0,0,0,0,0.05695224394428067,0.4978671246044093,0.939467338018005
0,0,0,1,0,1,0,1,1,0,0,0,0,0.6817220816703005,0.6021803609166935,0.7643202274672034
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9881810350085344,0.8542797777674815,0.9176464229495879
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6454058842033863,0.642640069293209,0.5188890210370107
0,0,0,1,0,1,0,1,1,0,0,0,0,0.39689311433648555,0.870443714106985,0.4529262369347047
0,0,0,1,0,1,1,0,0,0,0,0,0,0.002729737019574019,0.5250211262456326,0.9883498071195241
1,1,0,0,0,0,0,0,0,0,0,0,0,0.2781301901638321,0.9266973404073655,0.9919414247374384
0,0,0,1,0,1,1,0,0,0,0,0,0,0.592722919332461,0.8404340119570405,0.4138287359344388
0,0,0,1,0,1,1,0,0,0,0,0,0,0.22212230542921219,0.012062523648747159,0.3981077954135386
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9832966138145187,0.465182322692803,0.3237031389164935
0,0,0,1,0,1,0,1,1,0,0,0,0,0.4482766270716788,0.9141058259801976,0.5729847320270006
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8411074506723629,0.820806714858268,0.3057639089700399
0,0,0,1,0,1,0,1,1,0,0,0,0,0.4201300744202092,0.2711412847178494,0.24544283857241234
0,0,0,1,0,1,1,0,0,0,0,0,0,0.340852581442871,0.38178088232703156,0.6812681424572626
1,0,1,0,0,0,0,0,0,0,0,0,0,0.1847711489573518,0.48527330870993757,0.1977048418668501
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5641853952206894,0.6475057616943095,0.5269982546201482
0,0,0,1,0,1,1,0,0,0,0,0,0,0.24218993534326705,0.40442049036659966,0.20490821139050286
0,0,0,1,0,1,0,0,0,0,1,0,0,0.39758353066884533,0.2678701073358051,0.6942304213901229
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4151083207966987,0.6885430627942881,0.5299515128252066
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8096452837833858,0.8347081894275081,0.6237974508546352
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9793804488429868,0.015658117163642626,0.04957124746564345
0,0,0,1,0,0,0,0,0,0,0,1,0,0.700212845681815,0.6280209190344216,0.440260951504414
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7956298276047908,0.45198871253958806,0.22600610421665546
